loss,amplitude_loss,delta_loss,gate_loss,sign_loss,val_loss,val_amplitude_loss,val_delta_loss,val_gate_loss,val_sign_loss,lr
0.12603971362113953,0.0018873617518693209,0.0010939380154013634,0.4324319660663605,0.09227925539016724,0.12052641063928604,0.001959588611498475,0.0010957173071801662,0.4121159613132477,0.08925169706344604,1e-05
0.12603746354579926,0.0018855310045182705,0.0010939858620986342,0.43242669105529785,0.09227600693702698,0.12052413076162338,0.0019578272476792336,0.0010956896003335714,0.41211116313934326,0.0892479345202446,1e-05
0.12603481113910675,0.0018836971139535308,0.0010939390631392598,0.43241986632347107,0.09227346628904343,0.12052089720964432,0.001955660991370678,0.001095724175684154,0.41210228204727173,0.08924461156129837,1e-05
0.12603244185447693,0.0018817775417119265,0.0010939107742160559,0.43241414427757263,0.09227070957422256,0.12051831185817719,0.001953737810254097,0.0010955646866932511,0.4120963513851166,0.0892418697476387,1e-05
0.1260301023721695,0.0018798476085066795,0.0010936117032542825,0.43240809440612793,0.09227035194635391,0.12051528692245483,0.001951648504473269,0.001095225685276091,0.41208797693252563,0.08924141526222229,1e-05
0.12602747976779938,0.0018779028905555606,0.0010935477912425995,0.4324016571044922,0.09226753562688828,0.12051267176866531,0.001949709141626954,0.0010951125295832753,0.4120817482471466,0.08923850208520889,1e-05
0.1260250359773636,0.0018759502563625574,0.0010933451121672988,0.4323958158493042,0.09226591140031815,0.1205097883939743,0.0019476384622976184,0.0010949419811367989,0.4120745062828064,0.08923614770174026,1e-05
0.12602247297763824,0.0018739952938631177,0.0010933136800304055,0.43238940834999084,0.09226308017969131,0.12050706893205643,0.0019455121364444494,0.0010948731796815991,0.4120679795742035,0.08923313766717911,1e-05
0.12602005898952484,0.0018719733925536275,0.0010932676959782839,0.43238335847854614,0.09226063638925552,0.12050405144691467,0.00194328255020082,0.0010946979746222496,0.41206011176109314,0.08923105895519257,1e-05
0.1260174959897995,0.0018699190113693476,0.0010930619901046157,0.4323771893978119,0.09225907176733017,0.12050116062164307,0.0019412514520809054,0.001094522187486291,0.4120529294013977,0.089228555560112,1e-05
0.12601494789123535,0.001867917599156499,0.0010930896969512105,0.4323708117008209,0.09225578606128693,0.1204981878399849,0.00193913618568331,0.0010944565292447805,0.4120456576347351,0.08922503888607025,1e-05
0.12601245939731598,0.0018658650806173682,0.001092933351173997,0.4323650896549225,0.09225355088710785,0.12049529701471329,0.0019370688823983073,0.0010942395310848951,0.4120384454727173,0.08922286331653595,1e-05
0.12600991129875183,0.0018638437613844872,0.0010928630363196135,0.4323585331439972,0.09225117415189743,0.12049227207899094,0.0019347999477759004,0.001094206003472209,0.412030965089798,0.08921922743320465,1e-05
0.1260073482990265,0.001861763303168118,0.0010926835238933563,0.4323523938655853,0.0922490581870079,0.12048938870429993,0.0019327481277287006,0.001093859551474452,0.41202375292778015,0.08921796828508377,1e-05
